naics,adopt,n_src,pooled,adopt_z,metric,exposure,exposure_z
524,6.75185185185185,1,FALSE,-0.119900476976718,human_rating_beta,0.500121175186277,1.01291023741546
531,9.60555555555556,1,FALSE,0.348544754453866,human_rating_beta,0.393251267279064,0.498159786925158
532,4.33333333333333,1,FALSE,-0.516908570583689,human_rating_beta,0.393769753417049,0.500657131391219
541,15.3407407407407,1,FALSE,1.28999503462292,human_rating_beta,0.477258093037887,0.902787733654168
551,17.4625,1,FALSE,1.6382890799906,human_rating_beta,0.482600955148824,0.928522205895875
561,5.98333333333333,1,FALSE,-0.246055422495013,human_rating_beta,0.24978504719502,-0.192860752575255
562,5.03333333333333,1,FALSE,-0.402001174424857,human_rating_beta,0.2591145261565,-0.147924309826274
611,11.5462962962963,1,FALSE,0.667123990365126,human_rating_beta,0.359369971814659,0.334966869058703
621,7.0537037037037,1,FALSE,-0.070350462230978,human_rating_beta,0.31845109102656,0.137876661612094
623,3.73636363636364,1,FALSE,-0.61490318981871,human_rating_beta,0.245698081176153,-0.21254606568675
624,5.89259259259259,1,FALSE,-0.260950825700787,human_rating_beta,0.358898366168663,0.332695329544127
711,7.37037037037037,1,FALSE,-0.0183685449210296,human_rating_beta,0.369550733367545,0.384003606324652
712,8.28214285714286,1,FALSE,0.131302029856527,human_rating_beta,0.3375391444873,0.22981633209847
713,4.30740740740741,1,FALSE,-0.521164400071053,human_rating_beta,0.287595899326698,-0.0107407007352036
721,2.65,1,FALSE,-0.793233499441833,human_rating_beta,0.262681787071637,-0.130742212460966
722,1.67222222222222,1,FALSE,-0.953739068679567,human_rating_beta,0.2211759611881,-0.330659504333924
811,2.11666666666667,1,FALSE,-0.880781991753325,human_rating_beta,0.159524323931328,-0.627611271887996
812,3.87777777777778,1,FALSE,-0.591689574433087,human_rating_beta,0.186692027864728,-0.496755092516655
221,10.05,1,FALSE,0.421501831380109,pca_score,0.404353978148323,0.182182475295578
311,4.47222222222222,1,FALSE,-0.494109484044238,pca_score,-0.643072065169815,-0.28973737605495
312,7.63684210526316,1,FALSE,0.0253737025167659,pca_score,0.100963317558455,0.0454892200914757
321,3.73333333333333,1,FALSE,-0.615400624434117,pca_score,-0.891947633975318,-0.401868750088198
323,5.5325,1,FALSE,-0.32006125740207,pca_score,0.278537153696903,0.125495459089245
325,7.84,1,FALSE,0.0587227663643667,pca_score,0.656261892639759,0.295680078605325
326,5.6,1,FALSE,-0.308980901343897,pca_score,-0.352814405937333,-0.158961220285125
332,1.86363636363636,1,FALSE,-0.922317782139742,pca_score,-0.383686685115099,-0.172870786018538
333,4.20434782608696,1,FALSE,-0.538081983126414,pca_score,0.136861327928412,0.061663138837951
334,7.712,1,FALSE,0.0377111282096086,pca_score,1.39138024924804,0.626889091202172
335,14.7,1,FALSE,1.18481524872092,pca_score,0.159421450509578,0.0718276461679636
336,5,1,FALSE,-0.407472955194325,pca_score,0.0838147724334731,0.0377629095630283
337,6.36,1,FALSE,-0.184224299800021,pca_score,-0.770078909668662,-0.34696055811993
339,5.41538461538462,1,FALSE,-0.33928614868249,pca_score,0.384395052702903,0.173189942419957
423,3.58888888888889,1,FALSE,-0.639111674435145,pca_score,1.17195444157314,0.528026364615417
424,3.14444444444444,1,FALSE,-0.712068751361388,pca_score,0.705229069273888,0.317742335760042
425,4.59807692307692,1,FALSE,-0.47345000408772,pca_score,2.16400878319667,0.974998387525508
441,3.79622641509434,1,FALSE,-0.605076509774742,pca_score,0.0833607673480664,0.0375583566842976
444,2.17142857142857,1,FALSE,-0.871792637632055,pca_score,0.248085542891604,0.111775426313379
445,1.3,1,FALSE,-1.0148406206053,pca_score,-0.345051667822551,-0.155463703452723
484,1.48717948717949,1,FALSE,-0.984114467053667,pca_score,-0.724077751531783,-0.326234646397193
485,5.0625,1,FALSE,-0.397213366251572,pca_score,-0.801854754469303,-0.361277227111042
488,3.56666666666667,1,FALSE,-0.642759528281458,pca_score,0.0224356700244158,0.0101084349872863
492,8.86666666666667,1,FALSE,0.227253614063987,pca_score,-0.736259766041326,-0.331723276848161
512,17.9648148148148,1,FALSE,1.72074577630828,pca_score,0.717468708878125,0.323256929310072
517,10.8052631578947,1,FALSE,0.545480864077797,pca_score,1.55278609129465,0.699610808856283
518,25.6166666666667,1,FALSE,2.97682345072176,pca_score,3.15277335370442,1.42048819762847
519,24.1944444444445,1,FALSE,2.74336080455779,pca_score,2.49425624569199,1.12379202732843
522,7.04814814814815,1,FALSE,-0.0712624256925559,pca_score,2.40916703898004,1.08545491890995
523,12.6592592592593,1,FALSE,0.84982067050126,pca_score,2.40428849790265,1.08325688269083
524,6.75185185185185,1,FALSE,-0.119900476976718,pca_score,2.23477241313278,1.00688107932366
531,9.60555555555556,1,FALSE,0.348544754453866,pca_score,1.04324909359296,0.470037918486645
532,4.33333333333333,1,FALSE,-0.516908570583689,pca_score,0.862647262841607,0.388667410596836
541,15.3407407407407,1,FALSE,1.28999503462292,pca_score,2.27990278283892,1.02721465561669
551,17.4625,1,FALSE,1.6382890799906,pca_score,2.13937035308311,0.96389749467405
561,5.98333333333333,1,FALSE,-0.246055422495013,pca_score,-0.566775972360964,-0.255362022294491
562,5.03333333333333,1,FALSE,-0.402001174424857,pca_score,-0.547071580306865,-0.246484169935899
611,11.5462962962963,1,FALSE,0.667123990365126,pca_score,0.799601674405205,0.360262097483788
621,7.0537037037037,1,FALSE,-0.070350462230978,pca_score,0.148540850131514,0.0669253703979687
623,3.73636363636364,1,FALSE,-0.61490318981871,pca_score,-0.822029232867429,-0.370366877790872
624,5.89259259259259,1,FALSE,-0.260950825700787,pca_score,0.233088785108346,0.105018607778111
711,7.37037037037037,1,FALSE,-0.0183685449210296,pca_score,0.978363404540637,0.440803544444023
712,8.28214285714286,1,FALSE,0.131302029856527,pca_score,0.324546843615769,0.146225214823035
713,4.30740740740741,1,FALSE,-0.521164400071053,pca_score,-0.285868587205379,-0.128798650788151
721,2.65,1,FALSE,-0.793233499441833,pca_score,-0.428827969710091,-0.193209280036077
722,1.67222222222222,1,FALSE,-0.953739068679567,pca_score,-0.847444729319378,-0.38181787940012
811,2.11666666666667,1,FALSE,-0.880781991753325,pca_score,-1.20618114065621,-0.543447270794468
812,3.87777777777778,1,FALSE,-0.591689574433087,pca_score,-1.06657743470377,-0.480548548176921
