occ2010,metric,value,z,pctile
1700,AIOE,1.34764349170306,1.35131589574071,0.930493273542601
1710,AIOE,1.373917,1.37738525370881,0.948430493273543
1720,AIOE,0.549481659587246,0.559355938100893,0.659192825112108
1740,AIOE,0.85674966937655,0.86423641499834,0.70627802690583
1760,AIOE,1.140157,1.1454416149017,0.804932735426009
1800,AIOE,1.403764,1.40700033664633,0.959641255605381
1820,AIOE,0.978655243582797,0.98519475890776,0.733183856502242
1840,AIOE,1.227516,1.23212181828359,0.845291479820628
1860,AIOE,1.37009238135016,1.37359035309838,0.946188340807175
1900,AIOE,0.095582989848302,0.108984150331585,0.556053811659193
1910,AIOE,0.3012355,0.313038700016729,0.600896860986547
1920,AIOE,0.0628057,0.076461546474423,0.542600896860987
1930,AIOE,0.1696743,0.182499756425743,0.571748878923767
1965,AIOE,0.511180483807383,0.521352369992698,0.652466367713005
2000,AIOE,0.9479547,0.954732764589015,0.724215246636771
2010,AIOE,0.943117166666667,0.949932819841479,0.721973094170404
2015,AIOE,0.5272448,0.537291863287801,0.654708520179372
2016,AIOE,0.4652255,0.475754465451263,0.639013452914798
2025,AIOE,0.375881731943121,0.387104916050808,0.618834080717489
2040,AIOE,1.282559,1.28673712334373,0.87219730941704
2050,AIOE,1.210922,1.2156567569285,0.838565022421525
2100,AIOE,1.328783,1.33260195376904,0.910313901345291
2105,AIOE,1.462973,1.4657492710668,0.977578475336323
2145,AIOE,1.292055,1.29615933755537,0.885650224215247
2160,AIOE,1.0576,1.06352609903501,0.773542600896861
2200,AIOE,1.04226441372859,1.04830967328625,0.766816143497758
2300,AIOE,0.098889250394109,0.112264720582436,0.558295964125561
2310,AIOE,1.00659298695732,1.01291542051943,0.746636771300449
2320,AIOE,1.11874410167036,1.12419509900513,0.795964125560538
2330,AIOE,0.65203115800663,0.661108606740673,0.677130044843049
2340,AIOE,0.790560047876719,0.798561099880546,0.695067264573991
2400,AIOE,0.389625974845679,0.400742363481797,0.623318385650224
2430,AIOE,1.48284201349361,1.48546389841629,0.982062780269058
2440,AIOE,0.037965,0.0518138636008965,0.538116591928251
2540,AIOE,1.111356,1.11686440433838,0.791479820627803
2550,AIOE,1.2794654553968,1.28366761619076,0.867713004484305
2600,AIOE,0.659987222971402,0.669002851515292,0.679372197309417
2630,AIOE,0.279911171428571,0.291880065673918,0.594170403587444
2700,AIOE,0.1590935,0.172001171323544,0.569506726457399
2710,AIOE,0.938756515228338,0.945606051522796,0.719730941704036
2720,AIOE,-0.576676966666667,-0.558052214052337,0.356502242152466
2740,AIOE,-2.36932707365893,-2.33677307700462,0.00448430493273543
2750,AIOE,0.439478806383702,0.450207828710094,0.636771300448431
2800,AIOE,0.8493547,0.856898905988826,0.704035874439462
2810,AIOE,2.34624068241498,2.34215378980416,1
2825,AIOE,1.284927,1.28908672351782,0.876681614349776
2830,AIOE,1.128221,1.13359835997014,0.798206278026906
2840,AIOE,1.184001,1.18894493839528,0.829596412556054
2850,AIOE,0.9879274,0.99439486884528,0.737668161434978
2860,AIOE,1.111319,1.11682769183566,0.789237668161435
2900,AIOE,0.0758565188177718,0.0894109578621976,0.544843049327354
2910,AIOE,-0.1680973,-0.152647291784801,0.484304932735426
2920,AIOE,0.328467029369842,0.340058635045492,0.60762331838565
3000,AIOE,-0.1911757,-0.175546368076064,0.464125560538117
3010,AIOE,-0.169477653780165,-0.154016919944506,0.482062780269058
3030,AIOE,1.342809,1.34651896898939,0.926008968609865
3040,AIOE,0.5040194,0.51424692921546,0.647982062780269
3050,AIOE,0.6058705,0.615306626128987,0.665919282511211
3060,AIOE,0.436031538768313,0.446787347042335,0.634529147982063
3110,AIOE,0.1059147,0.119235581062613,0.562780269058296
3120,AIOE,0.6279185,0.637183308830984,0.672645739910314
3140,AIOE,0.6329063,0.642132352643621,0.674887892376682
3150,AIOE,0.1151615,0.128410531607281,0.565022421524664
3160,AIOE,-0.3581922,-0.341265117010126,0.423766816143498
3200,AIOE,-0.2189393,-0.203094239441503,0.452914798206278
3210,AIOE,0.217916197879135,0.230366805266636,0.580717488789238
3220,AIOE,-0.1880507,-0.172445649940916,0.468609865470852
3230,AIOE,1.146267,1.15150413899954,0.81390134529148
3245,AIOE,-0.0331901,-0.0187883472721493,0.506726457399103
3250,AIOE,-0.0749958,-0.0602692087577672,0.502242152466368
3255,AIOE,0.2294097,0.241771000614645,0.589686098654709
3256,AIOE,0.2413191,0.253587862233439,0.591928251121076
3258,AIOE,0.19334185,0.20598340490559,0.576233183856502
3260,AIOE,0.708138465434736,0.716779949350801,0.68609865470852
3310,AIOE,-0.416508,-0.399127791770338,0.403587443946188
3320,AIOE,-0.182728947522147,-0.167165248526886,0.475336322869955
3400,AIOE,0,0.0141438591206107,0.523542600896861
3420,AIOE,-0.207510777140979,-0.191754518453688,0.457399103139013
3500,AIOE,-0.5137373,-0.495601600979216,0.387892376681614
3510,AIOE,0,0.0141438591206107,0.523542600896861
3520,AIOE,0.1013966,0.114752587588561,0.560538116591928
3535,AIOE,-0.367401117741082,-0.35040247964848,0.417040358744395
3540,AIOE,0.428345267476847,0.439160799591098,0.632286995515695
3600,AIOE,-1.05689571794813,-1.03453957115204,0.183856502242152
3610,AIOE,-0.358662535286335,-0.341731797698747,0.42152466367713
3620,AIOE,-0.632605419023813,-0.613546091330597,0.345291479820628
3630,AIOE,-1.410233,-1.38513135300231,0.0650224215246637
3640,AIOE,-0.5268759,-0.508638111472162,0.378923766816143
3645,AIOE,0.1497917,0.162771648139697,0.567264573991031
3646,AIOE,1.06259,1.06847732575322,0.778026905829596
3647,AIOE,-0.1552654,-0.139915098172511,0.488789237668162
3648,AIOE,-0.7735824,-0.753427653427005,0.29372197309417
3649,AIOE,-0.2778475,-0.261544711137159,0.439461883408072
3655,AIOE,-0.00405938998983606,0.0101160113896914,0.515695067264574
3700,AIOE,-0.5584278,-0.539944847001242,0.365470852017937
3710,AIOE,-0.1923298,-0.176691500491992,0.461883408071749
3720,AIOE,-0.593020707765603,-0.57426896106726,0.352017937219731
3740,AIOE,-1.3202314747178,-1.2958291572796,0.0941704035874439
3750,AIOE,0.0170037965864472,0.0310155328620392,0.531390134529148
3800,AIOE,-0.6989274,-0.679352737465574,0.322869955156951
3820,AIOE,0.225591559894312,0.237982528208808,0.585201793721973
3840,AIOE,-0.54125495,-0.522905433424546,0.37219730941704
3850,AIOE,-0.667305350765938,-0.647976397775783,0.331838565022422
3900,AIOE,-0.5946321,-0.57586783246695,0.349775784753363
3910,AIOE,0.7483108,0.756640136972481,0.690582959641256
3930,AIOE,-0.38190087757096,-0.364789573491614,0.410313901345292
3940,AIOE,-0.5699511,-0.551378608693002,0.360986547085202
3945,AIOE,-0.5068558,-0.488773571588169,0.390134529147982
3955,AIOE,-0.0888457756027888,-0.074011567325103,0.497757847533632
4000,AIOE,-0.2676433,-0.251419799778862,0.441704035874439
4010,AIOE,-0.2575492,-0.241404132921903,0.446188340807175
4020,AIOE,-0.709167651821364,-0.689513420515489,0.318385650224215
4030,AIOE,-1.226416,-1.2027426472588,0.112107623318386
4040,AIOE,-0.6159883,-0.597058090591061,0.347533632286996
4050,AIOE,-1.01257358772347,-0.990561832599714,0.199551569506726
4110,AIOE,-0.9481003,-0.926589515007147,0.230941704035874
4120,AIOE,-0.7270206,-0.707227647774162,0.307174887892377
4130,AIOE,-1.927078,-1.89796036566169,0.00896860986547085
4140,AIOE,-1.738612,-1.71095878356288,0.0269058295964126
4150,AIOE,-0.0565477,-0.0419644541244797,0.504484304932736
4200,AIOE,-0.5854128,-0.566720168241872,0.354260089686099
4210,AIOE,-0.5548871,-0.536431658936884,0.369955156950673
4220,AIOE,-1.436201,-1.41089757653304,0.0605381165919283
4230,AIOE,-1.480657,-1.45500814466621,0.0515695067264574
4240,AIOE,-0.7255374,-0.705755972529986,0.309417040358744
4250,AIOE,-1.47870716666667,-1.45307346192151,0.0560538116591928
4320,AIOE,0.315447292414493,0.327140064007953,0.605381165919282
4340,AIOE,-0.9167759,-0.895508511758305,0.237668161434978
4350,AIOE,-0.8890408,-0.867988918942259,0.246636771300448
4400,AIOE,0.0945383689114595,0.107947646304954,0.553811659192825
4420,AIOE,-0.2420959,-0.22607090810338,0.45067264573991
4430,AIOE,-0.51596943150789,-0.497816388386112,0.385650224215247
4460,AIOE,-0.56332240476751,-0.544801419726682,0.36322869955157
4465,AIOE,-0.1903759,-0.174752782679427,0.466367713004484
4500,AIOE,-0.7294621,-0.709650176838791,0.304932735426009
4510,AIOE,-0.6824517,-0.663005056896211,0.329596412556054
4520,AIOE,-0.337831043352443,-0.321062170555832,0.430493273542601
4530,AIOE,-0.0249871904004242,-0.0106491758941064,0.511210762331839
4600,AIOE,-0.3834794,-0.366355830490803,0.408071748878924
4620,AIOE,-1.1780317,-1.15473430278953,0.141255605381166
4640,AIOE,0.4746119,0.485067931276463,0.643497757847534
4700,AIOE,0.0191826,0.0331774065443834,0.533632286995516
4710,AIOE,1.316195,1.32011176500576,0.901345291479821
4720,AIOE,-0.246718949443842,-0.230658035543446,0.448430493273543
4740,AIOE,0.0784367,0.0919710905289824,0.547085201793722
4750,AIOE,-0.1184909,-0.103426343272991,0.495515695067265
4760,AIOE,0.0873069,0.100772367329747,0.551569506726457
4800,AIOE,1.162588,1.16769832161835,0.822869955156951
4810,AIOE,1.341258,1.34498002056455,0.919282511210762
4820,AIOE,1.25598738585835,1.260371975872,0.854260089686099
4830,AIOE,1.133598,1.1389335796222,0.802690582959641
4840,AIOE,0,0.0141438591206107,0.523542600896861
4850,AIOE,0.844252441002416,0.851836292547536,0.701793721973094
4900,AIOE,0.0285297440673132,0.0424519214632182,0.535874439461883
4920,AIOE,0.923731639493734,0.930697922028834,0.717488789237668
4930,AIOE,1.145416,1.15065975143698,0.811659192825112
4940,AIOE,1.118129,1.12358477679577,0.79372197309417
4950,AIOE,1.107101,1.11264246652556,0.786995515695067
5000,AIOE,1.038688,1.044761048996,0.760089686098655
5010,AIOE,0.9832644,0.989768101272738,0.73542600896861
5020,AIOE,1.019712,1.02593249624958,0.751121076233184
5100,AIOE,1.271991,1.27625123878302,0.865470852017937
5110,AIOE,1.33345436469931,1.33723702104553,0.912556053811659
5120,AIOE,1.039749,1.04581380481724,0.762331838565022
5130,AIOE,0.4026518,0.413666975411804,0.62780269058296
5140,AIOE,1.257632,1.26200381103819,0.856502242152466
5150,AIOE,1.487838,1.49042106512455,0.984304932735426
5160,AIOE,0.4727723,0.48324262533041,0.641255605381166
5200,AIOE,1.144877,1.15012493957303,0.809417040358744
5220,AIOE,1.1662664333613,1.17134817282869,0.825112107623319
5230,AIOE,1.44029472563454,1.44324721135518,0.97085201793722
5240,AIOE,0.952839637893328,0.959579745553787,0.728699551569507
5250,AIOE,1.226286,1.23090137562559,0.84304932735426
5260,AIOE,0.2839743,0.295911622936916,0.596412556053812
5300,AIOE,0.6063127,0.615745390147983,0.668161434977579
5310,AIOE,1.297031,1.30109667305633,0.89237668161435
5320,AIOE,0.2038919,0.21645147894134,0.57847533632287
5330,AIOE,1.364395,1.36793724152228,0.939461883408072
5340,AIOE,1.174998,1.18001189347664,0.827354260089686
5350,AIOE,0.99432205,1.00073983115662,0.742152466367713
5360,AIOE,1.353098,1.356728021435,0.932735426008969
5400,AIOE,1.013186,1.01945720455358,0.748878923766816
5410,AIOE,0.227312,0.239689600156373,0.587443946188341
5500,AIOE,1.405415,1.40863850805149,0.961883408071749
5510,AIOE,-0.9591126,-0.937516247269447,0.221973094170404
5520,AIOE,1.0709841,1.07680620194466,0.782511210762332
5530,AIOE,-0.9723772,-0.950677778717602,0.2152466367713
5540,AIOE,-0.5186997,-0.500525442154851,0.381165919282511
5550,AIOE,-1.064715,-1.0422980958439,0.177130044843049
5560,AIOE,-1.185001,-1.16164944995731,0.132286995515695
5600,AIOE,0.6999103,0.708615718380407,0.683856502242152
5610,AIOE,-0.7463213,-0.726378377537698,0.300448430493274
5620,AIOE,-0.789294234544439,-0.769017403925689,0.286995515695067
5630,AIOE,-0.1860789,-0.170489171214873,0.47085201793722
5700,AIOE,1.1028055,1.10838034340571,0.7847533632287
5810,AIOE,0.3108081,0.322536919031295,0.603139013452915
5820,AIOE,0.6219606,0.631271702886217,0.670403587443946
5840,AIOE,1.24020011931325,1.24470737949414,0.847533632286996
5850,AIOE,-0.8184676,-0.797964086591723,0.278026905829596
5860,AIOE,0.9888986,0.995358522430194,0.739910313901345
5900,AIOE,-0.5171404,-0.498978258222647,0.383408071748879
5910,AIOE,1.288375,1.29250793187942,0.878923766816144
5920,AIOE,1.38784633261001,1.3912063526638,0.952914798206278
5940,AIOE,0.3437743,0.355246965171107,0.612107623318386
6005,AIOE,-0.479184056671616,-0.461316843149936,0.394618834080717
6010,AIOE,0.1704867,0.183305843917901,0.573991031390135
6040,AIOE,-1.370968,-1.34617144977781,0.0807174887892377
6050,AIOE,-1.27469672740104,-1.25064822390857,0.105381165919283
6120,AIOE,-1.064205,-1.04179205864424,0.179372197309417
6130,AIOE,-1.05413496209085,-1.03180026691095,0.188340807174888
6200,AIOE,-0.3054048,-0.288887885494187,0.432735426008969
6210,AIOE,-1.097532,-1.07486010129706,0.161434977578475
6220,AIOE,-1.85988759627429,-1.83129204459282,0.0134529147982063
6230,AIOE,-1.32363024236254,-1.29920151583102,0.0919282511210762
6240,AIOE,-1.33575960754443,-1.31123663345896,0.0874439461883408
6250,AIOE,-1.77739758496226,-1.74944299689881,0.0201793721973094
6260,AIOE,-1.622988,-1.59623320479221,0.0358744394618834
6320,AIOE,-0.910235468225255,-0.889018900425297,0.239910313901345
6330,AIOE,-1.63392527148847,-1.60708549152927,0.031390134529148
6355,AIOE,-0.7796905,-0.75948829228822,0.291479820627803
6360,AIOE,-1.388901,-1.36396510683944,0.0762331838565022
6400,AIOE,-1.47903619486381,-1.45339993350483,0.0538116591928251
6420,AIOE,-1.58892974656624,-1.56243959068868,0.047085201793722
6440,AIOE,-1.17260246146316,-1.14934725050434,0.145739910313901
6460,AIOE,-1.755588,-1.7278028767028,0.0224215246636771
6515,AIOE,-1.752941,-1.72517644441361,0.0246636771300448
6520,AIOE,-1.174972,-1.15169837726054,0.143497757847534
6530,AIOE,-1.780065,-1.75208968559689,0.0179372197309417
6600,AIOE,-1.62025955269379,-1.5935259580584,0.0381165919282511
6660,AIOE,0.285348343101124,0.297274989452798,0.598654708520179
6700,AIOE,-0.8604742,-0.839644287044813,0.260089686098655
6710,AIOE,-1.902113,-1.87318934862362,0.0112107623318386
6720,AIOE,-0.6887439,-0.669248365264204,0.327354260089686
6730,AIOE,-1.27909,-1.25500735991505,0.103139013452915
6740,AIOE,-1.39906,-1.37404516941063,0.0717488789237668
6765,AIOE,-1.0773801,-1.054864785525,0.172645739910314
6800,AIOE,-1.26227762625641,-1.23832562162332,0.109865470852018
6820,AIOE,-0.7018391,-0.682241812983689,0.320627802690583
6830,AIOE,-1.46900546155846,-1.44344714097083,0.0582959641255605
6840,AIOE,-1.59702854368519,-1.57047545856055,0.0448430493273543
6940,AIOE,-1.61240371428571,-1.58573116106041,0.0403587443946188
7000,AIOE,-0.0205169,-0.00621362052963496,0.513452914798206
7010,AIOE,-0.3458247,-0.328993714918464,0.428251121076233
7020,AIOE,-0.837795950047398,-0.817142251556348,0.269058295964126
7030,AIOE,-0.1728535,-0.157366535175006,0.477578475336323
7040,AIOE,-0.8106341,-0.790191454427985,0.280269058295964
7100,AIOE,-0.659152001914971,-0.63988640204958,0.334080717488789
7110,AIOE,-0.7915968,-0.771302077994624,0.2847533632287
7120,AIOE,-0.571284,-0.55270115179775,0.358744394618834
7130,AIOE,-0.6926484,-0.673122526530984,0.325112107623318
7140,AIOE,-0.6551197,-0.635885431913855,0.336322869955157
7150,AIOE,-1.180589,-1.15727173206538,0.139013452914798
7160,AIOE,-1.202285,-1.17879914987663,0.123318385650224
7200,AIOE,-0.954705055554415,-0.9331429503114,0.228699551569507
7210,AIOE,-1.010472,-0.988476574626349,0.201793721973094
7220,AIOE,-1.1972736591633,-1.17382674814423,0.12780269058296
7240,AIOE,-0.866335821406896,-0.845460362500089,0.255605381165919
7260,AIOE,-1.40842106861949,-1.38333350068513,0.0672645739910314
7300,AIOE,-0.993168610441981,-0.971307635809684,0.208520179372197
7315,AIOE,-0.849111161996313,-0.828369542082123,0.262331838565022
7320,AIOE,-0.9703799,-0.948695998131576,0.217488789237668
7330,AIOE,-1.13344816726551,-1.11049719287632,0.154708520179372
7340,AIOE,-1.014408,-0.992381991131931,0.197309417040359
7350,AIOE,-0.9735492,-0.951840672047008,0.213004484304933
7360,AIOE,-1.266085,-1.24210341132382,0.10762331838565
7410,AIOE,-1.081398,-1.05885146565147,0.170403587443946
7420,AIOE,-1.083883,-1.06131715671254,0.165919282511211
7430,AIOE,-0.286956111278088,-0.270582546713472,0.437219730941704
7510,AIOE,-0.7233995,-0.703634684433623,0.311659192825112
7540,AIOE,-0.8657498,-0.844878894594825,0.257847533632287
7560,AIOE,-1.221519,-1.19788369791229,0.114349775784753
7610,AIOE,-1.346555,-1.32194814359113,0.0852017937219731
7630,AIOE,-1.3502422214682,-1.32560671462305,0.0829596412556054
7700,AIOE,-0.0845282,-0.0697275401342423,0.5
7710,AIOE,-0.8684706,-0.847578553443501,0.251121076233184
7720,AIOE,-0.8289722,-0.808387063782915,0.275784753363229
7730,AIOE,-0.9561453,-0.934572003774271,0.226457399103139
7740,AIOE,-1.076307,-1.05380002372314,0.174887892376682
7750,AIOE,-1.20470531802667,-1.18120066155603,0.121076233183857
7800,AIOE,-0.3852989,-0.368161192617811,0.405829596412556
7810,AIOE,-1.19270057767834,-1.16928920040217,0.130044843049327
7830,AIOE,-0.758859,-0.738818657141873,0.298206278026906
7840,AIOE,-0.3791114,-0.362021770710218,0.412556053811659
7850,AIOE,-0.5559894,-0.537525393849004,0.367713004484305
7900,AIOE,-1.85700318999316,-1.82843005071601,0.015695067264574
7920,AIOE,-1.16196321611404,-1.13879067418488,0.150224215246637
7950,AIOE,-0.993257522525597,-0.971395857028917,0.20627802690583
8030,AIOE,-0.8675535,-0.846668579490942,0.253363228699552
8040,AIOE,-1.13218079701835,-1.10923967034534,0.15695067264574
8100,AIOE,-0.94561776588459,-0.924126270670258,0.233183856502242
8130,AIOE,-0.5317897,-0.513513730279358,0.374439461883408
8140,AIOE,-1.18220813786486,-1.15887828891046,0.136771300448431
8220,AIOE,-0.799996013791446,-0.779636028242344,0.282511210762332
8250,AIOE,0.4107973,0.421749183274155,0.630044843049327
8255,AIOE,-0.7093881,-0.689732155768403,0.31390134529148
8256,AIOE,-0.9062089,-0.88502361942739,0.242152466367713
8300,AIOE,-1.054399,-1.0320622531936,0.18609865470852
8310,AIOE,-1.950063,-1.92076676768933,0.00672645739910314
8320,AIOE,-0.9639661,-0.942332034619508,0.219730941704036
8330,AIOE,-1.00258419156737,-0.980650056017187,0.204035874439462
8350,AIOE,-0.450859061198057,-0.433211938464224,0.399103139013453
8420,AIOE,-1.22043536133039,-1.19680847932836,0.118834080717489
8450,AIOE,-1.313735,-1.28938316144855,0.0964125560538117
8460,AIOE,-0.734634668130631,-0.71478255309733,0.302690582959641
8500,AIOE,-1.327489,-1.30303029016242,0.0896860986547085
8510,AIOE,-1.197727,-1.17427656643343,0.125560538116592
8530,AIOE,-1.165031,-1.14183462078646,0.147982062780269
8540,AIOE,-1.130357,-1.10743004458866,0.159192825112108
8550,AIOE,-0.837890266666667,-0.817235835316929,0.266816143497758
8600,AIOE,-0.21493744335039,-0.199123478005436,0.455156950672646
8610,AIOE,-0.5032496,-0.485195392471699,0.39237668161435
8620,AIOE,-0.44501,-0.427408325622494,0.401345291479821
8630,AIOE,-0.356784062235826,-0.339867920753434,0.426008968609866
8640,AIOE,-0.638774488354166,-0.619667225778472,0.340807174887892
8650,AIOE,-0.892328426508072,-0.871250999945514,0.244394618834081
8710,AIOE,-1.06228369260209,-1.03988568018283,0.181614349775785
8720,AIOE,-1.042151,-1.01990942256342,0.190582959641256
8730,AIOE,-0.9582346,-0.936645069502196,0.224215246636771
8740,AIOE,-0.0293395,-0.0149676671917651,0.508968609865471
8750,AIOE,-0.156006601639861,-0.140650540529797,0.486547085201794
8760,AIOE,-0.262259248261886,-0.24607758318208,0.443946188340807
8800,AIOE,-0.978608,-0.956860164175676,0.210762331838565
8810,AIOE,-2.47930532356562,-2.44589677427102,0.00224215246636771
8830,AIOE,-0.3615806,-0.344627188475449,0.419282511210762
8850,AIOE,-1.311418,-1.28708416499443,0.0986547085201794
8860,AIOE,-1.08351787197266,-1.06095486580181,0.168161434977579
8910,AIOE,-0.6395226,-0.620409524449625,0.338565022421525
8920,AIOE,-1.183408,-1.16006882788073,0.134529147982063
8930,AIOE,-0.8740445,-0.853109143143821,0.248878923766816
8940,AIOE,-1.610915,-1.5842540143776,0.0426008968609865
8950,AIOE,-1.411304,-1.38619403112159,0.062780269058296
8965,AIOE,-0.6372312,-0.618135929078464,0.34304932735426
9000,AIOE,-0.7091902,-0.689535793490341,0.316143497757848
9030,AIOE,-0.198375887884603,-0.182690609084148,0.459641255605381
9040,AIOE,0.867981127868852,0.875380602848338,0.708520179372197
9050,AIOE,-0.7621183,-0.742052631739597,0.295964125560538
9110,AIOE,-0.8298703,-0.809278185369212,0.273542600896861
9120,AIOE,-0.3027265,-0.286230396412149,0.434977578475336
9130,AIOE,-1.09058784953781,-1.06796990825024,0.163677130044843
9140,AIOE,0,0.0141438591206107,0.523542600896861
9200,AIOE,-0.529005710031171,-0.510751372460344,0.376681614349776
9260,AIOE,-1.40317404078623,-1.3781272432905,0.0695067264573991
9300,AIOE,-0.83824805,-0.817590838603367,0.26457399103139
9310,AIOE,-0.457105349891468,-0.439409692265513,0.396860986547085
9350,AIOE,-0.8353891,-0.814754103207373,0.271300448430493
9360,AIOE,-1.221489,-1.1978539310182,0.116591928251121
9410,AIOE,-0.18376,-0.168188289524123,0.473094170403588
9415,AIOE,-0.3752249,-0.358165469579897,0.414798206278027
9420,AIOE,-0.169581029223301,-0.154119492140109,0.479820627802691
9510,AIOE,-1.030619,-1.00846702847237,0.195067264573991
9520,AIOE,-1.144356,-1.12132026960432,0.152466367713004
9560,AIOE,-0.783223959688874,-0.762994296300094,0.289237668161435
9600,AIOE,-1.39869,-1.37367804438343,0.0739910313901345
9610,AIOE,-1.629897,-1.60308852050284,0.0336322869955157
9620,AIOE,-1.70464884626363,-1.67725953021337,0.0291479820627803
9630,AIOE,-1.037413,-1.01520823775564,0.192825112107623
9640,AIOE,-1.51362,-1.48771501567065,0.0493273542600897
9650,AIOE,-0.943415912207644,-0.921941525829603,0.23542600896861
9720,AIOE,-1.283373,-1.25925708016236,0.100896860986547
9750,AIOE,-1.38776,-1.36283297263394,0.07847533632287
0010,ai_applicability_score,0.155502898114603,-0.12280514801151,0.515695067264574
0020,ai_applicability_score,0.121028432684015,-0.464996871920395,0.385650224215247
0040,ai_applicability_score,0.195408880412038,0.273299525580336,0.654708520179372
0050,ai_applicability_score,0.176672548971123,0.0873236888149013,0.600896860986547
0060,ai_applicability_score,0.204906897275185,0.367576339550369,0.679372197309417
0100,ai_applicability_score,0.0748872755428843,-0.922991561847181,0.190582959641256
0110,ai_applicability_score,0.151893514388648,-0.158631700330935,0.502242152466368
0120,ai_applicability_score,0.148803354332256,-0.189304465916826,0.488789237668162
0135,ai_applicability_score,0.141306312276334,-0.26371970958459,0.47085201793722
0136,ai_applicability_score,0.137041787475533,-0.306049157627132,0.452914798206278
0137,ai_applicability_score,0.19292813370863,0.248675764764386,0.650224215246637
0140,ai_applicability_score,0.122058975083806,-0.454767762463836,0.396860986547085
0150,ai_applicability_score,0.105495378486141,-0.619177147876882,0.325112107623318
0160,ai_applicability_score,0.206262033965094,0.381027354794848,0.68609865470852
0205,ai_applicability_score,0.0961190479821949,-0.712246109469479,0.291479820627803
0220,ai_applicability_score,0.145005959674909,-0.226997204815882,0.479820627802691
0230,ai_applicability_score,0.124194827333179,-0.433567405791178,0.410313901345292
0300,ai_applicability_score,0.171991889055344,0.0408637055894451,0.580717488789238
0310,ai_applicability_score,0.100191009387541,-0.671828035524539,0.307174887892377
0340,ai_applicability_score,0.208401975092689,0.402268297456885,0.695067264573991
0350,ai_applicability_score,0.163289089653695,-0.0455198218383983,0.551569506726457
0360,ai_applicability_score,0.11752157510355,-0.499805755132183,0.367713004484305
0410,ai_applicability_score,0.139337876336806,-0.283258300803862,0.461883408071749
0420,ai_applicability_score,0.155815195141187,-0.119705304212235,0.522421524663677
0425,ai_applicability_score,0.200344931661985,0.322294509706279,0.670403587443946
0430,ai_applicability_score,0.182171744493932,0.141908413264092,0.616591928251121
0500,ai_applicability_score,0.268875985768854,1.00253013492109,0.825112107623319
0540,ai_applicability_score,0.208664631910265,0.404875415162123,0.697309417040359
0565,ai_applicability_score,0.200340391684645,0.322249446130876,0.668161434977579
0600,ai_applicability_score,0.254736053171769,0.862177910429188,0.791479820627803
0630,ai_applicability_score,0.19189819700639,0.238452667429756,0.641255605381166
0640,ai_applicability_score,0.167153233144543,-0.00716453754177099,0.562780269058296
0650,ai_applicability_score,0.241747642458221,0.73325563136284,0.762331838565022
0700,ai_applicability_score,0.162317385719172,-0.0551649037948701,0.54932735426009
0710,ai_applicability_score,0.352892303786467,1.83647167222524,0.95067264573991
0725,ai_applicability_score,0.146507932737985,-0.212088699483048,0.484304932735426
0726,ai_applicability_score,0.125194330265994,-0.423646392445216,0.412556053811659
0735,ai_applicability_score,0.349733701628935,1.80511955395659,0.948430493273543
0740,ai_applicability_score,0.223471005757547,0.551842700321101,0.726457399103139
0800,ai_applicability_score,0.203248094957162,0.351111155312161,0.677130044843049
0820,ai_applicability_score,0.23408584861986,0.657205070200061,0.746636771300449
0830,ai_applicability_score,0.161632336269946,-0.0619646684631678,0.544843049327354
0840,ai_applicability_score,0.278354753130511,1.09661587935554,0.838565022421525
0850,ai_applicability_score,0.355225348870009,1.85962935455977,0.952914798206278
0860,ai_applicability_score,0.160955176461281,-0.0686861209757684,0.540358744394619
0900,ai_applicability_score,0.189058175625467,0.210262765131405,0.632286995515695
0910,ai_applicability_score,0.250730381108514,0.822417820994337,0.782511210762332
0930,ai_applicability_score,0.339925026593254,1.70775916336607,0.939461883408072
0940,ai_applicability_score,0.311601502326665,1.42662135673428,0.890134529147982
0950,ai_applicability_score,0.249418300491841,0.809394178059808,0.778026905829596
1005,ai_applicability_score,0.169258972369426,0.0137369188395056,0.565022421524664
1006,ai_applicability_score,0.315429539801876,1.46461825462578,0.896860986547085
1007,ai_applicability_score,0.221961127179777,0.536855725266761,0.717488789237668
1010,ai_applicability_score,0.310031788156486,1.41104045674848,0.887892376681614
1020,ai_applicability_score,0.305801281546258,1.36904867146971,0.876681614349776
1030,ai_applicability_score,0.323576159424594,1.54548117092946,0.912556053811659
1050,ai_applicability_score,0.336132552052531,1.67011526128487,0.934977578475336
1060,ai_applicability_score,0.306706132695452,1.37803017620825,0.881165919282511
1105,ai_applicability_score,0.26630842887365,0.977044700724197,0.822869955156951
1106,ai_applicability_score,0.257296197919939,0.887589772045908,0.804932735426009
1107,ai_applicability_score,0.299461454489229,1.30611988278995,0.87219730941704
1200,ai_applicability_score,0.158147798870833,-0.0965520027331687,0.533632286995516
1220,ai_applicability_score,0.307495564685573,1.38586603646697,0.883408071748879
1240,ai_applicability_score,0.345676803707768,1.76485099936039,0.946188340807175
1300,ai_applicability_score,0.196669674052447,0.285814096695979,0.661434977578475
1310,ai_applicability_score,0.154520574297331,-0.132555642363503,0.511210762331839
1320,ai_applicability_score,0.195530635640422,0.274508061549648,0.65695067264574
1340,ai_applicability_score,0.230560185628564,0.62220952547312,0.742152466367713
1350,ai_applicability_score,0.196268253095594,0.281829613469829,0.659192825112108
